Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2.0,39.0,1.0,9238.0,1.0,1.0,120.0,1.0,37.0,37.0,7.0,7.0,134.0,0.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,0.0,6.0,7.0,6.0,12.33333333,0.0,0.0,6.0,10.0,4.0,12.75,0.0,8.9,1.4,3.51,1.0
1.0,17.0,2.0,8014.0,0.0,1.0,134.0,1.0,1.0,19.0,4.0,99.0,126.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,7.0,6.0,12.66666667,0.0,0.0,6.0,6.0,6.0,12.16666667,0.0,7.6,2.6,0.32,3.0
1.0,1.0,6.0,9147.0,1.0,1.0,143.0,1.0,38.0,37.0,9.0,9.0,128.7,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,5.0,6.0,4.0,14.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,11.1,0.6,2.02,2.0
4.0,39.0,1.0,9670.0,1.0,1.0,110.0,1.0,19.0,19.0,90.0,99.0,107.2,0.0,0.0,0.0,1.0,1.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,43.0,1.0,9147.0,1.0,1.0,151.0,1.0,1.0,3.0,1.0,1.0,111.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,5.0,9.0,2.0,10.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
1.0,17.0,5.0,9500.0,1.0,1.0,141.0,1.0,19.0,19.0,9.0,7.0,131.9,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,7.0,13.56875,0.0,0.0,8.0,8.0,8.0,14.02625,0.0,15.5,2.8,-4.06,3.0
1.0,1.0,3.0,9500.0,1.0,1.0,137.0,1.0,38.0,38.0,5.0,7.0,122.7,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,7.0,13.77857143,0.0,0.0,8.0,10.0,8.0,13.12222222,0.0,16.2,0.3,-0.92,3.0
1.0,39.0,1.0,9991.0,0.0,3.0,120.0,1.0,19.0,1.0,9.0,5.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,14.0,1.0,11.0,0.0,0.0,5.0,11.0,2.0,12.66666667,4.0,16.2,0.3,-0.92,1.0
1.0,39.0,1.0,9003.0,1.0,1.0,130.0,1.0,1.0,3.0,2.0,6.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,8.0,18.0,27.0,13.0,13.71428571,1.0,7.0,12.0,18.0,12.0,12.08333333,0.0,15.5,2.8,-4.06,3.0
1.0,18.0,3.0,9670.0,1.0,1.0,119.0,1.0,38.0,38.0,9.0,9.0,115.2,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,9853.0,1.0,1.0,131.0,1.0,19.0,19.0,3.0,7.0,127.9,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,14.85714286,0.0,0.0,7.0,7.0,7.0,15.14285714,0.0,13.9,-0.3,0.79,3.0
1.0,17.0,1.0,9147.0,1.0,1.0,127.0,1.0,37.0,38.0,9.0,7.0,115.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,13.4,0.0,0.0,5.0,6.0,5.0,12.2,0.0,11.1,0.6,2.02,3.0
1.0,43.0,1.0,9085.0,1.0,1.0,127.0,1.0,3.0,3.0,2.0,5.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,11.0,4.0,11.75,0.0,0.0,6.0,12.0,3.0,13.66666667,0.0,13.9,-0.3,0.79,2.0
1.0,44.0,1.0,9085.0,1.0,39.0,150.0,1.0,38.0,37.0,4.0,6.0,150.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,3.0,6.0,11.0,6.0,13.14285714,0.0,2.0,6.0,10.0,3.0,12.0,0.0,13.9,-0.3,0.79,3.0
4.0,39.0,1.0,9254.0,1.0,1.0,140.0,1.0,38.0,37.0,9.0,9.0,112.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,4.0,10.0,12.0,5.0,12.16666667,4.0,2.0,8.0,8.0,0.0,0.0,2.0,12.7,3.7,-1.7,1.0
1.0,17.0,1.0,9670.0,1.0,1.0,130.0,1.0,3.0,19.0,5.0,5.0,121.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.66666667,0.0,0.0,6.0,8.0,5.0,13.6,0.0,8.9,1.4,3.51,3.0
2.0,42.0,1.0,9147.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,115.8,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,3.0,9773.0,1.0,1.0,129.0,1.0,38.0,37.0,5.0,5.0,142.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.66666667,0.0,0.0,6.0,7.0,6.0,12.71428571,0.0,9.4,-0.8,-3.12,3.0
1.0,10.0,1.0,9085.0,1.0,1.0,140.0,1.0,19.0,19.0,4.0,5.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,6.0,5.0,14.2,0.0,0.0,5.0,5.0,5.0,14.8,0.0,10.8,1.4,1.74,3.0
1.0,17.0,1.0,9670.0,1.0,3.0,110.0,1.0,12.0,3.0,5.0,8.0,106.5,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,9085.0,1.0,1.0,134.0,1.0,1.0,1.0,2.0,7.0,128.4,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,12.0,5.0,12.85714286,2.0,0.0,5.0,8.0,4.0,13.25,0.0,9.4,-0.8,-3.12,3.0
1.0,1.0,3.0,9238.0,1.0,1.0,133.1,1.0,1.0,1.0,9.0,9.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,6.0,4.0,11.25,0.0,0.0,6.0,7.0,3.0,11.0,0.0,8.9,1.4,3.51,2.0
1.0,18.0,1.0,9003.0,1.0,1.0,133.1,1.0,1.0,38.0,9.0,6.0,101.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,5.0,11.0,16.0,9.0,11.9,0.0,3.0,9.0,14.0,8.0,12.25,0.0,15.5,2.8,-4.06,3.0
1.0,1.0,1.0,9070.0,1.0,1.0,126.0,1.0,19.0,37.0,7.0,5.0,119.4,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,7.0,5.0,13.8,0.0,0.0,6.0,6.0,6.0,12.83333333,0.0,16.2,0.3,-0.92,3.0
1.0,1.0,1.0,9991.0,0.0,1.0,145.0,1.0,2.0,37.0,4.0,9.0,127.5,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,9.0,5.0,12.42857143,1.0,0.0,5.0,7.0,5.0,11.8,0.0,7.6,2.6,0.32,3.0
1.0,1.0,1.0,9254.0,1.0,1.0,112.0,1.0,38.0,19.0,9.0,5.0,113.8,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,10.0,6.0,10.83333333,0.0,0.0,6.0,10.0,4.0,11.0,0.0,7.6,2.6,0.32,2.0
1.0,1.0,1.0,171.0,1.0,1.0,138.0,1.0,1.0,40.0,4.0,3.0,149.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,3.0
1.0,17.0,5.0,9119.0,1.0,1.0,130.0,1.0,19.0,1.0,4.0,5.0,118.1,1.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,5.0,11.0,1.0,10.0,0.0,0.0,5.0,14.0,1.0,11.0,0.0,8.9,1.4,3.51,1.0
1.0,1.0,6.0,9500.0,1.0,1.0,133.0,1.0,1.0,1.0,9.0,9.0,119.7,1.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,2.0,7.0,8.0,7.0,13.075,0.0,1.0,8.0,11.0,8.0,12.36111111,0.0,12.4,0.5,1.79,3.0
1.0,17.0,3.0,9147.0,1.0,1.0,118.0,1.0,1.0,19.0,5.0,7.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,11.0,4.0,11.0,0.0,0.0,5.0,7.0,5.0,13.2,0.0,12.4,0.5,1.79,2.0
1.0,1.0,1.0,171.0,1.0,1.0,124.0,1.0,1.0,19.0,123.0,103.0,113.9,1.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,1.0
1.0,16.0,5.0,9085.0,1.0,1.0,134.0,1.0,19.0,37.0,8.0,8.0,123.9,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,11.0,5.0,13.0,2.0,0.0,5.0,7.0,5.0,12.4,0.0,9.4,-0.8,-3.12,2.0
1.0,17.0,1.0,9500.0,1.0,1.0,142.0,1.0,38.0,37.0,9.0,8.0,130.8,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,10.0,6.0,12.58333333,0.0,0.0,8.0,8.0,7.0,12.67142857,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,6.0,9500.0,1.0,1.0,140.0,1.0,3.0,1.0,3.0,3.0,131.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,8.0,13.25375,0.0,0.0,8.0,8.0,8.0,13.25375,0.0,9.4,-0.8,-3.12,3.0
1.0,7.0,1.0,9991.0,0.0,40.0,130.0,1.0,1.0,3.0,4.0,2.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,148.0,1.0,19.0,19.0,9.0,9.0,138.7,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,10.0,7.0,15.115,0.0,0.0,8.0,10.0,8.0,15.092,0.0,15.5,2.8,-4.06,3.0
1.0,17.0,1.0,9085.0,1.0,1.0,141.0,1.0,3.0,2.0,2.0,3.0,130.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,14.0,6.0,15.75,0.0,0.0,6.0,8.0,6.0,13.0,0.0,15.5,2.8,-4.06,3.0
1.0,1.0,1.0,9147.0,1.0,1.0,125.0,1.0,38.0,1.0,3.0,10.0,114.5,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,0.0,5.0,7.0,5.0,12.4,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,3.0,9085.0,1.0,1.0,134.0,1.0,37.0,38.0,9.0,9.0,120.4,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,13.0,3.0,11.33333333,2.0,0.0,5.0,8.0,5.0,12.6,0.0,9.4,-0.8,-3.12,2.0
1.0,39.0,1.0,9147.0,1.0,1.0,120.0,1.0,1.0,19.0,4.0,7.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,5.0,13.0,3.0,10.75,0.0,0.0,5.0,9.0,3.0,10.33333333,0.0,15.5,2.8,-4.06,1.0
1.0,44.0,1.0,9070.0,1.0,39.0,120.0,1.0,1.0,38.0,5.0,5.0,116.3,1.0,1.0,0.0,1.0,1.0,1.0,21.0,0.0,2.0,7.0,7.0,4.0,11.5,0.0,5.0,9.0,10.0,7.0,12.14285714,0.0,12.4,0.5,1.79,3.0
1.0,17.0,2.0,9147.0,1.0,1.0,125.0,1.0,19.0,38.0,9.0,7.0,116.3,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,13.25,0.0,0.0,5.0,8.0,5.0,11.0,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,1.0,171.0,1.0,1.0,161.0,1.0,37.0,37.0,9.0,9.0,144.2,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,3.0
1.0,1.0,1.0,9500.0,1.0,1.0,139.0,1.0,19.0,37.0,5.0,5.0,125.5,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,8.0,8.0,7.0,13.51428571,0.0,0.0,8.0,8.0,7.0,13.51428571,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,1.0,9238.0,1.0,1.0,136.0,1.0,4.0,5.0,2.0,2.0,126.2,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,10.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,11.0,0.0,10.8,1.4,1.74,3.0
1.0,39.0,1.0,8014.0,0.0,1.0,133.1,1.0,1.0,19.0,5.0,4.0,102.5,0.0,0.0,0.0,1.0,0.0,1.0,27.0,0.0,0.0,6.0,16.0,1.0,10.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,8.9,1.4,3.51,1.0
1.0,17.0,1.0,9119.0,1.0,1.0,127.0,1.0,19.0,1.0,4.0,5.0,115.8,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,10.0,4.0,11.5,0.0,0.0,5.0,11.0,0.0,0.0,0.0,13.9,-0.3,0.79,2.0
1.0,1.0,1.0,9500.0,1.0,1.0,125.0,1.0,37.0,19.0,9.0,9.0,122.4,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,7.0,7.0,13.72571429,0.0,0.0,8.0,8.0,8.0,14.5,0.0,11.1,0.6,2.02,3.0
1.0,17.0,4.0,9500.0,1.0,1.0,141.0,1.0,38.0,37.0,3.0,3.0,126.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,13.29714286,0.0,0.0,8.0,8.0,7.0,13.29714286,0.0,10.8,1.4,1.74,3.0
1.0,39.0,1.0,9254.0,1.0,19.0,133.1,1.0,3.0,19.0,2.0,3.0,124.5,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,6.0,7.0,6.0,13.71428571,0.0,0.0,6.0,6.0,5.0,12.8,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,1.0,9773.0,1.0,1.0,142.0,1.0,1.0,19.0,9.0,9.0,136.1,0.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,0.0,6.0,6.0,6.0,14.0,0.0,16.2,0.3,-0.92,3.0
1.0,1.0,4.0,9500.0,1.0,1.0,140.0,1.0,1.0,12.0,3.0,10.0,131.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,13.135,0.0,0.0,8.0,9.0,8.0,13.24444444,0.0,12.4,0.5,1.79,3.0
2.0,39.0,1.0,9991.0,0.0,1.0,110.0,1.0,37.0,37.0,9.0,4.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,5.0,5.0,5.0,11.8,0.0,0.0,5.0,5.0,5.0,12.4,0.0,15.5,2.8,-4.06,3.0
1.0,1.0,1.0,171.0,1.0,1.0,152.0,1.0,1.0,38.0,4.0,9.0,160.4,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,1.0
1.0,1.0,1.0,9147.0,1.0,1.0,130.0,1.0,1.0,19.0,3.0,3.0,123.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,7.0,5.0,13.33333333,0.0,0.0,5.0,6.0,5.0,13.6,0.0,12.7,3.7,-1.7,3.0
1.0,44.0,1.0,171.0,1.0,39.0,160.0,1.0,19.0,38.0,9.0,9.0,160.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
2.0,43.0,1.0,9670.0,1.0,1.0,100.0,1.0,34.0,34.0,0.0,0.0,128.2,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,6.0,10.0,12.0,10.0,11.4,0.0,4.0,9.0,9.0,4.0,11.5,0.0,7.6,2.6,0.32,3.0
1.0,1.0,1.0,9773.0,1.0,1.0,146.0,1.0,37.0,37.0,9.0,7.0,149.2,1.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,12.7,3.7,-1.7,3.0
2.0,43.0,1.0,9070.0,1.0,2.0,140.0,1.0,37.0,37.0,6.0,6.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,38.0,0.0,14.0,18.0,18.0,18.0,14.5,0.0,13.0,18.0,18.0,18.0,14.5,0.0,16.2,0.3,-0.92,3.0
1.0,1.0,2.0,9500.0,1.0,1.0,145.0,1.0,4.0,2.0,2.0,3.0,127.3,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,11.69,0.0,0.0,8.0,8.0,7.0,11.69,0.0,10.8,1.4,1.74,3.0
1.0,39.0,1.0,9254.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,11.0,3.0,11.33333333,0.0,0.0,6.0,10.0,3.0,14.75,0.0,16.2,0.3,-0.92,1.0
1.0,18.0,4.0,9119.0,1.0,1.0,134.0,1.0,19.0,38.0,194.0,175.0,124.9,1.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,11.0,3.0,10.66666667,0.0,0.0,5.0,9.0,3.0,11.33333333,0.0,8.9,1.4,3.51,2.0
1.0,1.0,4.0,9500.0,1.0,1.0,129.0,1.0,37.0,37.0,9.0,9.0,117.1,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,7.0,7.0,7.0,14.69285714,0.0,0.0,8.0,8.0,8.0,14.9625,0.0,12.4,0.5,1.79,3.0
1.0,7.0,1.0,9085.0,1.0,3.0,120.0,1.0,37.0,37.0,7.0,7.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,4.0,10.0,20.0,4.0,11.5,2.0,3.0,9.0,13.0,3.0,11.66666667,2.0,15.5,2.8,-4.06,1.0
4.0,1.0,1.0,9991.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,7.0,139.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,0.0,0.0,5.0,8.0,5.0,11.0,0.0,0.0,5.0,7.0,5.0,11.4,0.0,9.4,-0.8,-3.12,2.0
1.0,18.0,1.0,9773.0,1.0,1.0,135.0,1.0,1.0,1.0,3.0,3.0,129.8,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,0.0,6.0,6.0,6.0,11.83333333,0.0,12.7,3.7,-1.7,1.0
1.0,17.0,1.0,9119.0,1.0,1.0,116.0,1.0,19.0,37.0,90.0,5.0,116.7,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,10.0,1.0,10.0,0.0,0.0,5.0,8.0,3.0,13.66666667,3.0,7.6,2.6,0.32,1.0
1.0,18.0,1.0,9500.0,1.0,1.0,135.0,1.0,3.0,3.0,1.0,1.0,125.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,13.15428571,0.0,0.0,8.0,8.0,7.0,13.15428571,0.0,10.8,1.4,1.74,3.0
1.0,17.0,5.0,171.0,1.0,1.0,122.0,1.0,19.0,12.0,5.0,9.0,127.3,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,3.0,9254.0,1.0,1.0,122.0,1.0,1.0,1.0,4.0,4.0,126.6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,10.4,0.0,0.0,6.0,13.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,1.0,9085.0,1.0,1.0,120.0,1.0,2.0,3.0,2.0,2.0,116.1,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,12.0,3.0,11.66666667,2.0,0.0,5.0,11.0,4.0,11.5,1.0,9.4,-0.8,-3.12,3.0
1.0,17.0,6.0,9556.0,1.0,1.0,134.0,1.0,19.0,38.0,7.0,7.0,128.5,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,9.0,7.0,14.1,0.0,0.0,8.0,8.0,8.0,13.3125,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,4.0,9500.0,1.0,1.0,137.0,1.0,19.0,38.0,9.0,3.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,14.61666667,0.0,0.0,7.0,7.0,6.0,14.61666667,0.0,7.6,2.6,0.32,3.0
1.0,1.0,1.0,9085.0,1.0,1.0,140.0,1.0,12.0,1.0,1.0,90.0,141.8,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,7.0,5.0,14.4,0.0,0.0,5.0,5.0,5.0,13.8,0.0,7.6,2.6,0.32,3.0
1.0,44.0,1.0,9003.0,1.0,39.0,130.0,1.0,37.0,37.0,9.0,10.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,13.0,3.0,12.75,0.0,0.0,6.0,8.0,3.0,11.33333333,0.0,13.9,-0.3,0.79,1.0
1.0,39.0,2.0,9670.0,1.0,19.0,133.1,1.0,34.0,34.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,5.0,8.0,1.0,11.0,0.0,0.0,5.0,6.0,3.0,10.66666667,1.0,7.6,2.6,0.32,1.0
2.0,39.0,2.0,9556.0,1.0,12.0,133.1,1.0,34.0,34.0,99.0,99.0,100.5,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,3.0,7.0,1.0,14.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,11.1,0.6,2.02,1.0
1.0,16.0,1.0,9003.0,1.0,1.0,147.0,1.0,1.0,37.0,4.0,9.0,140.7,1.0,0.0,1.0,1.0,0.0,1.0,20.0,0.0,13.0,18.0,19.0,18.0,15.05263158,0.0,11.0,13.0,13.0,13.0,14.53846154,0.0,15.5,2.8,-4.06,3.0
1.0,17.0,2.0,9773.0,1.0,1.0,125.0,1.0,1.0,1.0,4.0,8.0,115.6,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,6.0,6.0,14.66666667,0.0,12.4,0.5,1.79,3.0
1.0,44.0,1.0,9238.0,1.0,1.0,150.0,1.0,1.0,38.0,4.0,9.0,145.9,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,3.0,6.0,6.0,6.0,15.5,0.0,2.0,6.0,7.0,6.0,13.57142857,0.0,13.9,-0.3,0.79,3.0
1.0,17.0,1.0,9147.0,1.0,1.0,139.0,1.0,38.0,38.0,7.0,5.0,133.4,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,9.0,1.0,11.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,9.4,-0.8,-3.12,2.0
1.0,16.0,1.0,171.0,1.0,1.0,150.0,1.0,37.0,37.0,9.0,9.0,134.6,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,1.0
1.0,1.0,1.0,9991.0,0.0,1.0,172.0,1.0,38.0,37.0,9.0,9.0,149.3,0.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,5.0,5.0,5.0,16.0,0.0,0.0,5.0,5.0,5.0,16.0,0.0,8.9,1.4,3.51,3.0
1.0,39.0,2.0,9147.0,1.0,38.0,133.1,1.0,19.0,38.0,9.0,9.0,102.5,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
2.0,39.0,1.0,8014.0,0.0,1.0,150.0,1.0,37.0,37.0,9.0,9.0,140.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,9.4,-0.8,-3.12,3.0
1.0,39.0,1.0,9991.0,0.0,1.0,133.1,1.0,1.0,1.0,4.0,2.0,127.7,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,12.0,4.0,12.5,0.0,0.0,5.0,10.0,4.0,11.0,0.0,13.9,-0.3,0.79,2.0
1.0,1.0,6.0,9500.0,1.0,1.0,151.0,1.0,3.0,1.0,2.0,1.0,129.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,10.0,8.0,13.05375,2.0,0.0,8.0,10.0,8.0,13.05375,2.0,9.4,-0.8,-3.12,3.0
1.0,18.0,1.0,9119.0,1.0,1.0,108.0,1.0,1.0,1.0,4.0,3.0,105.6,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,5.0,12.16666667,0.0,0.0,5.0,7.0,5.0,15.28571429,0.0,12.4,0.5,1.79,3.0
1.0,1.0,1.0,9254.0,1.0,1.0,138.0,1.0,38.0,19.0,9.0,10.0,133.1,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,15.5,2.8,-4.06,3.0
1.0,1.0,1.0,9500.0,1.0,1.0,143.0,1.0,19.0,19.0,5.0,6.0,142.3,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,13.79714286,0.0,0.0,8.0,8.0,8.0,13.775,0.0,12.4,0.5,1.79,2.0
